Type	Chromosome	Start	End	-log10(q-value)	G-score	average amplitude	frequency
Amp	 20	61512038	61512038	0.744936	0.162607	0.985882	0.258824
Amp	 20	61945230	61945230	0.744936	0.162607	0.985882	0.258824
Amp	 20	62370000	62370000	0.744936	0.162607	0.985882	0.258824
Amp	 21	15524921	15524921	0.744936	0.162607	0.985882	0.258824
Amp	 21	19632568	19632568	0.744936	0.162607	0.985882	0.258824
Amp	 21	27269910	27269910	0.744936	0.162607	0.985882	0.258824
Amp	 21	28212313	28212313	0.744936	0.162607	0.985882	0.258824
Amp	 21	30400257	30400257	0.744936	0.162607	0.985882	0.258824
Amp	 21	31859600	31859600	0.744936	0.162607	0.985882	0.258824
Amp	 21	33785175	33785175	0.744936	0.162607	0.985882	0.258824
Amp	 21	34951831	34951831	0.744936	0.162607	0.985882	0.258824
Amp	 21	34975789	34975789	0.744936	0.162607	0.985882	0.258824
Amp	 21	40883671	40883671	0.744936	0.162607	0.985882	0.258824
Amp	 21	44151979	44151979	0.744936	0.162607	0.985882	0.258824
Amp	 21	48022261	48022261	0.744936	0.162607	0.985882	0.258824
Amp	 22	16449632	16449632	0.744936	0.162607	0.985882	0.258824
Amp	 22	17288641	17288641	0.744936	0.162607	0.985882	0.258824
Amp	 22	17449204	17449204	0.744936	0.162607	0.985882	0.258824
Amp	 22	17619044	17619044	0.744936	0.162607	0.985882	0.258824
Amp	 22	22300377	22300377	0.744936	0.162607	0.985882	0.258824
Amp	 22	24579157	24579157	0.744936	0.162607	0.985882	0.258824
Amp	 22	29656697	29656697	0.744936	0.162607	0.985882	0.258824
Amp	 22	30416164	30416164	0.744936	0.162607	0.985882	0.258824
Amp	 22	36123218	36123218	0.744936	0.162607	0.985882	0.258824
Amp	 22	36556752	36556752	0.744936	0.162607	0.985882	0.258824
Amp	 22	36595387	36595387	0.744936	0.162607	0.985882	0.258824
Amp	 22	37333790	37333790	0.744936	0.162607	0.985882	0.258824
Amp	 22	38206124	38206124	0.744936	0.162607	0.985882	0.258824
Amp	 22	38877416	38877416	0.744936	0.162607	0.985882	0.258824
Amp	 22	39483055	39483055	0.744936	0.162607	0.985882	0.258824
Amp	 22	40661502	40661502	0.744936	0.162607	0.985882	0.258824
Amp	 22	40807755	40807755	0.744936	0.162607	0.985882	0.258824
Amp	 22	41257628	41257628	0.744936	0.162607	0.985882	0.258824
Amp	 22	42154471	42154471	0.744936	0.162607	0.985882	0.258824
Amp	 22	43926729	43926729	0.744936	0.162607	0.985882	0.258824
Amp	 22	45689107	45689107	0.744936	0.162607	0.985882	0.258824
Amp	 22	50581601	50581601	0.744936	0.162607	0.985882	0.258824
Amp	 3	424178	424178	0.744936	0.162607	0.985882	0.258824
Amp	 3	9754751	9754751	0.744936	0.162607	0.985882	0.258824
Amp	 3	9798475	9798475	0.744936	0.162607	0.985882	0.258824
Amp	 3	9988683	9988683	0.744936	0.162607	0.985882	0.258824
Amp	 3	10127573	10127573	0.744936	0.162607	0.985882	0.258824
Amp	 3	13383282	13383282	0.744936	0.162607	0.985882	0.258824
Amp	 3	14709668	14709668	0.744936	0.162607	0.985882	0.258824
Amp	 3	15292709	15292709	0.744936	0.162607	0.985882	0.258824
Amp	 3	15762513	15762513	0.744936	0.162607	0.985882	0.258824
Amp	 3	19974927	19974927	0.744936	0.162607	0.985882	0.258824
Amp	 3	19975215	19975215	0.744936	0.162607	0.985882	0.258824
Amp	 3	19975443	19975443	0.744936	0.162607	0.985882	0.258824
Amp	 3	20042545	20042545	0.744936	0.162607	0.985882	0.258824
Amp	 3	33863462	33863462	0.744936	0.162607	0.985882	0.258824
Amp	 3	35770924	35770924	0.744936	0.162607	0.985882	0.258824
Amp	 3	37055940	37055940	0.744936	0.162607	0.985882	0.258824
Amp	 3	38565576	38565576	0.744936	0.162607	0.985882	0.258824
Amp	 3	38639356	38639356	0.744936	0.162607	0.985882	0.258824
Amp	 3	38793909	38793909	0.744936	0.162607	0.985882	0.258824
Amp	 3	39227860	39227860	0.744936	0.162607	0.985882	0.258824
Amp	 3	41266104	41266104	0.744936	0.162607	0.985882	0.258824
Amp	 3	44540797	44540797	0.744936	0.162607	0.985882	0.258824
Amp	 3	44635990	44635990	0.744936	0.162607	0.985882	0.258824
Amp	 3	46399398	46399398	0.744936	0.162607	0.985882	0.258824
Amp	 3	46415040	46415040	0.744936	0.162607	0.985882	0.258824
Amp	 3	48605278	48605278	0.744936	0.162607	0.985882	0.258824
Amp	 3	48630236	48630236	0.744936	0.162607	0.985882	0.258824
Amp	 3	48699685	48699685	0.744936	0.162607	0.985882	0.258824
Amp	 3	49060139	49060139	0.744936	0.162607	0.985882	0.258824
Amp	 3	49159190	49159190	0.744936	0.162607	0.985882	0.258824
Amp	 3	49163248	49163248	0.744936	0.162607	0.985882	0.258824
Amp	 3	49695616	49695616	0.744936	0.162607	0.985882	0.258824
Amp	 3	49700579	49700579	0.744936	0.162607	0.985882	0.258824
Amp	 3	49716324	49716324	0.744936	0.162607	0.985882	0.258824
Amp	 3	49950712	49950712	0.744936	0.162607	0.985882	0.258824
Amp	 3	50005118	50005118	0.744936	0.162607	0.985882	0.258824
Amp	 3	52867365	52867365	0.744936	0.162607	0.985882	0.258824
Amp	 3	52867365	52867365	0.744936	0.162607	0.985882	0.258824
Amp	 3	56653409	56653409	0.744936	0.162607	0.985882	0.258824
Amp	 3	57291321	57291321	0.744936	0.162607	0.985882	0.258824
Amp	 3	58410635	58410635	0.744936	0.162607	0.985882	0.258824
Amp	 3	63968020	63968020	0.744936	0.162607	0.985882	0.258824
Amp	 3	64627587	64627587	0.744936	0.162607	0.985882	0.258824
Amp	 3	93624882	93624882	0.744936	0.162607	0.985882	0.258824
Amp	 3	97852023	97852023	0.744936	0.162607	0.985882	0.258824
Amp	 3	99513134	99513134	0.744936	0.162607	0.985882	0.258824
Amp	 3	100018087	100018087	0.744936	0.162607	0.985882	0.258824
Amp	 3	100119504	100119504	0.744936	0.162607	0.985882	0.258824
Amp	 3	100605051	100605051	0.744936	0.162607	0.985882	0.258824
Amp	 3	108347956	108347956	0.744936	0.162607	0.985882	0.258824
Amp	 3	112218180	112218180	0.744936	0.162607	0.985882	0.258824
Amp	 3	113045300	113045300	0.744936	0.162607	0.985882	0.258824
Amp	 3	113311875	113311875	0.744936	0.162607	0.985882	0.258824
Amp	 3	119892193	119892193	0.744936	0.162607	0.985882	0.258824
Amp	 3	119900036	119900036	0.744936	0.162607	0.985882	0.258824
Amp	 3	120973808	120973808	0.744936	0.162607	0.985882	0.258824
Amp	 3	123457808	123457808	0.744936	0.162607	0.985882	0.258824
Amp	 3	124906262	124906262	0.744936	0.162607	0.985882	0.258824
Amp	 3	130409469	130409469	0.744936	0.162607	0.985882	0.258824
Amp	 3	131208887	131208887	0.744936	0.162607	0.985882	0.258824
Amp	 3	133496032	133496032	0.744936	0.162607	0.985882	0.258824
Amp	 3	135979352	135979352	0.744936	0.162607	0.985882	0.258824
Amp	 3	142185368	142185368	0.744936	0.162607	0.985882	0.258824
Amp	 3	142561806	142561806	0.744936	0.162607	0.985882	0.258824
Amp	 3	148558538	148558538	0.744936	0.162607	0.985882	0.258824
Amp	 3	148802515	148802515	0.744936	0.162607	0.985882	0.258824
Amp	 3	150285708	150285708	0.744936	0.162607	0.985882	0.258824
Amp	 3	151165643	151165643	0.744936	0.162607	0.985882	0.258824
Amp	 3	154886564	154886564	0.744936	0.162607	0.985882	0.258824
Amp	 3	158428700	158428700	0.744936	0.162607	0.985882	0.258824
Amp	 3	158519901	158519901	0.744936	0.162607	0.985882	0.258824
Amp	 3	164906055	164906055	0.744936	0.162607	0.985882	0.258824
Amp	 3	167247024	167247024	0.744936	0.162607	0.985882	0.258824
Amp	 3	169546677	169546677	0.744936	0.162607	0.985882	0.258824
Amp	 3	169644403	169644403	0.744936	0.162607	0.985882	0.258824
Amp	 3	171362739	171362739	0.744936	0.162607	0.985882	0.258824
Amp	 3	178928349	178928349	0.744936	0.162607	0.985882	0.258824
Amp	 3	180349294	180349294	0.744936	0.162607	0.985882	0.258824
Amp	 3	182841885	182841885	0.744936	0.162607	0.985882	0.258824
Amp	 3	184091252	184091252	0.744936	0.162607	0.985882	0.258824
Amp	 3	184953124	184953124	0.744936	0.162607	0.985882	0.258824
Amp	 3	189700903	189700903	0.744936	0.162607	0.985882	0.258824
Amp	 3	195015522	195015522	0.744936	0.162607	0.985882	0.258824
Amp	 3	196449372	196449372	0.744936	0.162607	0.985882	0.258824
Amp	 4	264961	264961	0.744936	0.162607	0.985882	0.258824
Amp	 4	1729911	1729911	0.744936	0.162607	0.985882	0.258824
Amp	 4	3319255	3319255	0.744936	0.162607	0.985882	0.258824
Amp	 4	3424233	3424233	0.744936	0.162607	0.985882	0.258824
Amp	 4	3495200	3495200	0.744936	0.162607	0.985882	0.258824
Amp	 4	4861991	4861991	0.744936	0.162607	0.985882	0.258824
Amp	 4	7435852	7435852	0.744936	0.162607	0.985882	0.258824
Amp	 4	9987343	9987343	0.744936	0.162607	0.985882	0.258824
Amp	 4	38799203	38799203	0.744936	0.162607	0.985882	0.258824
Amp	 4	44624501	44624501	0.744936	0.162607	0.985882	0.258824
Amp	 4	46043129	46043129	0.744936	0.162607	0.985882	0.258824
Amp	 4	47593082	47593082	0.744936	0.162607	0.985882	0.258824
Amp	 4	48852072	48852072	0.744936	0.162607	0.985882	0.258824
Amp	 4	49063834	49063834	0.744936	0.162607	0.985882	0.258824
Amp	 4	52862211	52862211	0.744936	0.162607	0.985882	0.258824
Amp	 4	54218924	54218924	0.744936	0.162607	0.985882	0.258824
Amp	 4	54232071	54232071	0.744936	0.162607	0.985882	0.258824
Amp	 4	55138612	55138612	0.744936	0.162607	0.985882	0.258824
Amp	 4	55593628	55593628	0.744936	0.162607	0.985882	0.258824
Amp	 4	69094491	69094491	0.744936	0.162607	0.985882	0.258824
Amp	 4	70066333	70066333	0.744936	0.162607	0.985882	0.258824
Amp	 4	70079884	70079884	0.744936	0.162607	0.985882	0.258824
Amp	 4	71255408	71255408	0.744936	0.162607	0.985882	0.258824
Amp	 4	71468348	71468348	0.744936	0.162607	0.985882	0.258824
Amp	 4	77357309	77357309	0.744936	0.162607	0.985882	0.258824
Amp	 4	79832181	79832181	0.744936	0.162607	0.985882	0.258824
Amp	 4	83763604	83763604	0.744936	0.162607	0.985882	0.258824
Amp	 4	84525829	84525829	0.744936	0.162607	0.985882	0.258824
Amp	 4	88085126	88085126	0.744936	0.162607	0.985882	0.258824
Amp	 4	88312083	88312083	0.744936	0.162607	0.985882	0.258824
Amp	 4	88535112	88535112	0.744936	0.162607	0.985882	0.258824
Amp	 4	89425665	89425665	0.744936	0.162607	0.985882	0.258824
Amp	 4	89443139	89443139	0.744936	0.162607	0.985882	0.258824
Amp	 4	90874160	90874160	0.744936	0.162607	0.985882	0.258824
Amp	 4	100057663	100057663	0.744936	0.162607	0.985882	0.258824
Amp	 4	103947738	103947738	0.744936	0.162607	0.985882	0.258824
Amp	 4	103970062	103970062	0.744936	0.162607	0.985882	0.258824
Amp	 4	110605609	110605609	0.744936	0.162607	0.985882	0.258824
Amp	 4	113505305	113505305	0.744936	0.162607	0.985882	0.258824
Amp	 4	114275800	114275800	0.744936	0.162607	0.985882	0.258824
Amp	 4	119203167	119203167	0.744936	0.162607	0.985882	0.258824
Amp	 4	119978665	119978665	0.744936	0.162607	0.985882	0.258824
Amp	 4	122261669	122261669	0.744936	0.162607	0.985882	0.258824
Amp	 4	123165134	123165134	0.744936	0.162607	0.985882	0.258824
Amp	 4	123855642	123855642	0.744936	0.162607	0.985882	0.258824
Amp	 4	125631242	125631242	0.744936	0.162607	0.985882	0.258824
Amp	 4	140454452	140454452	0.744936	0.162607	0.985882	0.258824
Amp	 4	145580038	145580038	0.744936	0.162607	0.985882	0.258824
Amp	 4	151604727	151604727	0.744936	0.162607	0.985882	0.258824
Amp	 4	155510677	155510677	0.744936	0.162607	0.985882	0.258824
Amp	 4	156283244	156283244	0.744936	0.162607	0.985882	0.258824
Amp	 4	158257794	158257794	0.744936	0.162607	0.985882	0.258824
Amp	 4	159138536	159138536	0.744936	0.162607	0.985882	0.258824
Amp	 4	160268079	160268079	0.744936	0.162607	0.985882	0.258824
Amp	 4	164394321	164394321	0.744936	0.162607	0.985882	0.258824
Amp	 4	166234420	166234420	0.744936	0.162607	0.985882	0.258824
Amp	 4	169362625	169362625	0.744936	0.162607	0.985882	0.258824
Amp	 4	170384507	170384507	0.744936	0.162607	0.985882	0.258824
Amp	 4	170400672	170400672	0.744936	0.162607	0.985882	0.258824
Amp	 4	187527246	187527246	0.744936	0.162607	0.985882	0.258824
Amp	 5	1232469	1232469	0.744936	0.162607	0.985882	0.258824
Amp	 5	1244479	1244479	0.744936	0.162607	0.985882	0.258824
Amp	 5	5187860	5187860	0.744936	0.162607	0.985882	0.258824
Amp	 5	5232494	5232494	0.744936	0.162607	0.985882	0.258824
Amp	 5	19483451	19483451	0.744936	0.162607	0.985882	0.258824
Amp	 5	33964115	33964115	0.744936	0.162607	0.985882	0.258824
Amp	 5	35861020	35861020	0.744936	0.162607	0.985882	0.258824
Amp	 5	36984877	36984877	0.744936	0.162607	0.985882	0.258824
Amp	 5	39021187	39021187	0.744936	0.162607	0.985882	0.258824
Amp	 5	39202971	39202971	0.744936	0.162607	0.985882	0.258824
Amp	 5	42689094	42689094	0.744936	0.162607	0.985882	0.258824
Amp	 5	43277345	43277345	0.744936	0.162607	0.985882	0.258824
Amp	 5	44388594	44388594	0.744936	0.162607	0.985882	0.258824
Amp	 5	50084402	50084402	0.744936	0.162607	0.985882	0.258824
Amp	 5	52379231	52379231	0.744936	0.162607	0.985882	0.258824
Amp	 5	55075873	55075873	0.744936	0.162607	0.985882	0.258824
Amp	 5	55081167	55081167	0.744936	0.162607	0.985882	0.258824
Amp	 5	65058904	65058904	0.744936	0.162607	0.985882	0.258824
Amp	 5	66461807	66461807	0.744936	0.162607	0.985882	0.258824
Amp	 5	66479037	66479037	0.744936	0.162607	0.985882	0.258824
Amp	 5	68411883	68411883	0.744936	0.162607	0.985882	0.258824
Amp	 5	68684865	68684865	0.744936	0.162607	0.985882	0.258824
Amp	 5	71491620	71491620	0.744936	0.162607	0.985882	0.258824
Amp	 5	75001567	75001567	0.744936	0.162607	0.985882	0.258824
Amp	 5	75960930	75960930	0.744936	0.162607	0.985882	0.258824
Amp	 5	79617074	79617074	0.744936	0.162607	0.985882	0.258824
Amp	 5	82491752	82491752	0.744936	0.162607	0.985882	0.258824
Amp	 5	89979764	89979764	0.744936	0.162607	0.985882	0.258824
Amp	 5	94245016	94245016	0.744936	0.162607	0.985882	0.258824
Amp	 5	95297367	95297367	0.744936	0.162607	0.985882	0.258824
Amp	 5	96513522	96513522	0.744936	0.162607	0.985882	0.258824
Amp	 5	101585406	101585406	0.744936	0.162607	0.985882	0.258824
Amp	 5	102364597	102364597	0.744936	0.162607	0.985882	0.258824
Amp	 5	108714664	108714664	0.744936	0.162607	0.985882	0.258824
Amp	 5	112102916	112102916	0.744936	0.162607	0.985882	0.258824
Amp	 5	112177851	112177851	0.744936	0.162607	0.985882	0.258824
Amp	 5	115338570	115338570	0.744936	0.162607	0.985882	0.258824
Amp	 5	125918566	125918566	0.744936	0.162607	0.985882	0.258824
Amp	 5	130815338	130815338	0.744936	0.162607	0.985882	0.258824
Amp	 5	130815338	130815338	0.744936	0.162607	0.985882	0.258824
Amp	 5	137904649	137904649	0.744936	0.162607	0.985882	0.258824
Amp	 5	138723506	138723506	0.744936	0.162607	0.985882	0.258824
Amp	 5	140221679	140221679	0.744936	0.162607	0.985882	0.258824
Amp	 5	140230422	140230422	0.744936	0.162607	0.985882	0.258824
Amp	 5	140236118	140236118	0.744936	0.162607	0.985882	0.258824
Amp	 5	140389344	140389344	0.744936	0.162607	0.985882	0.258824
Amp	 5	140389344	140389344	0.744936	0.162607	0.985882	0.258824
Amp	 5	140389344	140389344	0.744936	0.162607	0.985882	0.258824
Amp	 5	140389344	140389344	0.744936	0.162607	0.985882	0.258824
Amp	 5	140389344	140389344	0.744936	0.162607	0.985882	0.258824
Amp	 5	140389344	140389344	0.744936	0.162607	0.985882	0.258824
Amp	 5	140389344	140389344	0.744936	0.162607	0.985882	0.258824
Amp	 5	140389344	140389344	0.744936	0.162607	0.985882	0.258824
Amp	 5	140389344	140389344	0.744936	0.162607	0.985882	0.258824
Amp	 5	140389344	140389344	0.744936	0.162607	0.985882	0.258824
Amp	 5	140389344	140389344	0.744936	0.162607	0.985882	0.258824
Amp	 5	140389344	140389344	0.744936	0.162607	0.985882	0.258824
Amp	 5	140389344	140389344	0.744936	0.162607	0.985882	0.258824
Amp	 5	140389344	140389344	0.744936	0.162607	0.985882	0.258824
Amp	 5	140389344	140389344	0.744936	0.162607	0.985882	0.258824
Amp	 5	140559888	140559888	0.744936	0.162607	0.985882	0.258824
Amp	 5	140579412	140579412	0.744936	0.162607	0.985882	0.258824
Amp	 5	140589294	140589294	0.744936	0.162607	0.985882	0.258824
Amp	 5	140741651	140741651	0.744936	0.162607	0.985882	0.258824
Amp	 5	140754261	140754261	0.744936	0.162607	0.985882	0.258824
Amp	 5	140763362	140763362	0.744936	0.162607	0.985882	0.258824
Amp	 5	142693674	142693674	0.744936	0.162607	0.985882	0.258824
Amp	 5	145477811	145477811	0.744936	0.162607	0.985882	0.258824
Amp	 5	145529246	145529246	0.744936	0.162607	0.985882	0.258824
Amp	 5	146080669	146080669	0.744936	0.162607	0.985882	0.258824
Amp	 5	148388560	148388560	0.744936	0.162607	0.985882	0.258824
Amp	 5	149361189	149361189	0.744936	0.162607	0.985882	0.258824
Amp	 5	157161705	157161705	0.744936	0.162607	0.985882	0.258824
Amp	 5	172513517	172513517	0.744936	0.162607	0.985882	0.258824
Amp	 5	173317314	173317314	0.744936	0.162607	0.985882	0.258824
Amp	 5	175811250	175811250	0.744936	0.162607	0.985882	0.258824
Amp	 5	176932089	176932089	0.744936	0.162607	0.985882	0.258824
Amp	 5	177580501	177580501	0.744936	0.162607	0.985882	0.258824
Amp	 5	179193174	179193174	0.744936	0.162607	0.985882	0.258824
Amp	 5	179306070	179306070	0.744936	0.162607	0.985882	0.258824
Amp	 5	180666074	180666074	0.744936	0.162607	0.985882	0.258824
Amp	 6	3264449	3264449	0.744936	0.162607	0.985882	0.258824
Amp	 6	4074822	4074822	0.744936	0.162607	0.985882	0.258824
Amp	 6	7886224	7886224	0.744936	0.162607	0.985882	0.258824
Amp	 6	11105143	11105143	0.744936	0.162607	0.985882	0.258824
Amp	 6	11213857	11213857	0.744936	0.162607	0.985882	0.258824
Amp	 6	15637979	15637979	0.744936	0.162607	0.985882	0.258824
Amp	 6	16290837	16290837	0.744936	0.162607	0.985882	0.258824
Amp	 6	24358067	24358067	0.744936	0.162607	0.985882	0.258824
Amp	 6	24437406	24437406	0.744936	0.162607	0.985882	0.258824
Amp	 6	25581567	25581567	0.744936	0.162607	0.985882	0.258824
Amp	 6	26189219	26189219	0.744936	0.162607	0.985882	0.258824
Amp	 6	26409839	26409839	0.744936	0.162607	0.985882	0.258824
Amp	 6	29012867	29012867	0.744936	0.162607	0.985882	0.258824
Amp	 6	29342880	29342880	0.744936	0.162607	0.985882	0.258824
Amp	 6	29912337	29912337	0.744936	0.162607	0.985882	0.258824
Amp	 6	30457319	30457319	0.744936	0.162607	0.985882	0.258824
Amp	 6	30571313	30571313	0.744936	0.162607	0.985882	0.258824
Amp	 6	31105900	31105900	0.744936	0.162607	0.985882	0.258824
Amp	 6	31138099	31138099	0.744936	0.162607	0.985882	0.258824
Amp	 6	31239594	31239594	0.744936	0.162607	0.985882	0.258824
Amp	 6	31322925	31322925	0.744936	0.162607	0.985882	0.258824
Amp	 6	31922159	31922159	0.744936	0.162607	0.985882	0.258824
Amp	 6	32372745	32372745	0.744936	0.162607	0.985882	0.258824
Amp	 6	32609165	32609165	0.744936	0.162607	0.985882	0.258824
Amp	 6	32713128	32713128	0.744936	0.162607	0.985882	0.258824
Amp	 6	32805832	32805832	0.744936	0.162607	0.985882	0.258824
Amp	 6	32805832	32805832	0.744936	0.162607	0.985882	0.258824
Amp	 6	33048467	33048467	0.744936	0.162607	0.985882	0.258824
Amp	 6	33261239	33261239	0.744936	0.162607	0.985882	0.258824
Amp	 6	33371878	33371878	0.744936	0.162607	0.985882	0.258824
Amp	 6	35196481	35196481	0.744936	0.162607	0.985882	0.258824
Amp	 6	35762999	35762999	0.744936	0.162607	0.985882	0.258824
Amp	 6	36270088	36270088	0.744936	0.162607	0.985882	0.258824
Amp	 6	38866104	38866104	0.744936	0.162607	0.985882	0.258824
Amp	 6	41039342	41039342	0.744936	0.162607	0.985882	0.258824
Amp	 6	42930584	42930584	0.744936	0.162607	0.985882	0.258824
Amp	 6	43008079	43008079	0.744936	0.162607	0.985882	0.258824
Amp	 6	43305371	43305371	0.744936	0.162607	0.985882	0.258824
Amp	 6	44278169	44278169	0.744936	0.162607	0.985882	0.258824
Amp	 6	44361248	44361248	0.744936	0.162607	0.985882	0.258824
Amp	 6	46630205	46630205	0.744936	0.162607	0.985882	0.258824
Amp	 6	46826614	46826614	0.744936	0.162607	0.985882	0.258824
Amp	 6	47650286	47650286	0.744936	0.162607	0.985882	0.258824
Amp	 6	49666088	49666088	0.744936	0.162607	0.985882	0.258824
Amp	 6	50791184	50791184	0.744936	0.162607	0.985882	0.258824
Amp	 6	52661109	52661109	0.744936	0.162607	0.985882	0.258824
Amp	 6	55147107	55147107	0.744936	0.162607	0.985882	0.258824
Amp	 6	57061311	57061311	0.744936	0.162607	0.985882	0.258824
Amp	 6	64394642	64394642	0.744936	0.162607	0.985882	0.258824
Amp	 6	74345214	74345214	0.744936	0.162607	0.985882	0.258824
Amp	 6	83861720	83861720	0.744936	0.162607	0.985882	0.258824
Amp	 6	86284055	86284055	0.744936	0.162607	0.985882	0.258824
Amp	 6	87964846	87964846	0.744936	0.162607	0.985882	0.258824
Amp	 6	89888679	89888679	0.744936	0.162607	0.985882	0.258824
Amp	 6	90052116	90052116	0.744936	0.162607	0.985882	0.258824
Amp	 6	90660350	90660350	0.744936	0.162607	0.985882	0.258824
Amp	 6	106969306	106969306	0.744936	0.162607	0.985882	0.258824
Amp	 6	107955784	107955784	0.744936	0.162607	0.985882	0.258824
Amp	 6	109854605	109854605	0.744936	0.162607	0.985882	0.258824
Amp	 6	112438956	112438956	0.744936	0.162607	0.985882	0.258824
Amp	 6	116757355	116757355	0.744936	0.162607	0.985882	0.258824
Amp	 6	117114275	117114275	0.744936	0.162607	0.985882	0.258824
Amp	 6	117706859	117706859	0.744936	0.162607	0.985882	0.258824
Amp	 6	117725504	117725504	0.744936	0.162607	0.985882	0.258824
Amp	 6	125402621	125402621	0.744936	0.162607	0.985882	0.258824
Amp	 6	131902466	131902466	0.744936	0.162607	0.985882	0.258824
Amp	 6	132873887	132873887	0.744936	0.162607	0.985882	0.258824
Amp	 6	132874277	132874277	0.744936	0.162607	0.985882	0.258824
Amp	 6	133097543	133097543	0.744936	0.162607	0.985882	0.258824
Amp	 6	133834093	133834093	0.744936	0.162607	0.985882	0.258824
Amp	 6	136552522	136552522	0.744936	0.162607	0.985882	0.258824
Amp	 6	138734028	138734028	0.744936	0.162607	0.985882	0.258824
Amp	 6	144093589	144093589	0.744936	0.162607	0.985882	0.258824
Amp	 6	146755454	146755454	0.744936	0.162607	0.985882	0.258824
Amp	 6	147085115	147085115	0.744936	0.162607	0.985882	0.258824
Amp	 6	151208996	151208996	0.744936	0.162607	0.985882	0.258824
Amp	 6	151258068	151258068	0.744936	0.162607	0.985882	0.258824
Amp	 6	151671634	151671634	0.744936	0.162607	0.985882	0.258824
Amp	 6	152501311	152501311	0.744936	0.162607	0.985882	0.258824
Amp	 6	155632404	155632404	0.744936	0.162607	0.985882	0.258824
Amp	 6	157454333	157454333	0.744936	0.162607	0.985882	0.258824
Amp	 6	160197278	160197278	0.744936	0.162607	0.985882	0.258824
Amp	 6	163483279	163483279	0.744936	0.162607	0.985882	0.258824
Amp	 6	168265247	168265247	0.744936	0.162607	0.985882	0.258824
Amp	 6	170062481	170062481	0.744936	0.162607	0.985882	0.258824
Amp	 7	6057611	6057611	0.744936	0.162607	0.985882	0.258824
Amp	 7	7493093	7493093	0.744936	0.162607	0.985882	0.258824
Amp	 7	7530225	7530225	0.744936	0.162607	0.985882	0.258824
Amp	 7	21584742	21584742	0.744936	0.162607	0.985882	0.258824
Amp	 7	21721201	21721201	0.744936	0.162607	0.985882	0.258824
Amp	 7	21906137	21906137	0.744936	0.162607	0.985882	0.258824
Amp	 7	26225390	26225390	0.744936	0.162607	0.985882	0.258824
Amp	 7	31617759	31617759	0.744936	0.162607	0.985882	0.258824
Amp	 7	31682336	31682336	0.744936	0.162607	0.985882	0.258824
Amp	 7	40132549	40132549	0.744936	0.162607	0.985882	0.258824
Amp	 7	42004964	42004964	0.744936	0.162607	0.985882	0.258824
Amp	 7	42949541	42949541	0.744936	0.162607	0.985882	0.258824
Amp	 7	42974614	42974614	0.744936	0.162607	0.985882	0.258824
Amp	 7	48313213	48313213	0.744936	0.162607	0.985882	0.258824
Amp	 7	50514276	50514276	0.744936	0.162607	0.985882	0.258824
Amp	 7	53103927	53103927	0.744936	0.162607	0.985882	0.258824
Amp	 7	55233043	55233043	0.744936	0.162607	0.985882	0.258824
Amp	 7	55914236	55914236	0.744936	0.162607	0.985882	0.258824
Amp	 7	64168493	64168493	0.744936	0.162607	0.985882	0.258824
Amp	 7	70255639	70255639	0.744936	0.162607	0.985882	0.258824
Amp	 7	72988804	72988804	0.744936	0.162607	0.985882	0.258824
Amp	 7	73279450	73279450	0.744936	0.162607	0.985882	0.258824
Amp	 7	73442552	73442552	0.744936	0.162607	0.985882	0.258824
Amp	 7	73449730	73449730	0.744936	0.162607	0.985882	0.258824
Amp	 7	73511080	73511080	0.744936	0.162607	0.985882	0.258824
Amp	 7	80302093	80302093	0.744936	0.162607	0.985882	0.258824
Amp	 7	82579624	82579624	0.744936	0.162607	0.985882	0.258824
Amp	 7	82581261	82581261	0.744936	0.162607	0.985882	0.258824
Amp	 7	83590955	83590955	0.744936	0.162607	0.985882	0.258824
Amp	 7	86548611	86548611	0.744936	0.162607	0.985882	0.258824
Amp	 7	87195534	87195534	0.744936	0.162607	0.985882	0.258824
Amp	 7	87483601	87483601	0.744936	0.162607	0.985882	0.258824
Amp	 7	91503197	91503197	0.744936	0.162607	0.985882	0.258824
Amp	 7	91736661	91736661	0.744936	0.162607	0.985882	0.258824
Amp	 7	91867034	91867034	0.744936	0.162607	0.985882	0.258824
Amp	 7	92099562	92099562	0.744936	0.162607	0.985882	0.258824
Amp	 7	93516710	93516710	0.744936	0.162607	0.985882	0.258824
Amp	 7	94035590	94035590	0.744936	0.162607	0.985882	0.258824
Amp	 7	94038725	94038725	0.744936	0.162607	0.985882	0.258824
Amp	 7	94039805	94039805	0.744936	0.162607	0.985882	0.258824
Amp	 7	94040229	94040229	0.744936	0.162607	0.985882	0.258824
Amp	 7	94041942	94041942	0.744936	0.162607	0.985882	0.258824
Amp	 7	94285361	94285361	0.744936	0.162607	0.985882	0.258824
Amp	 7	100638895	100638895	0.744936	0.162607	0.985882	0.258824
Amp	 7	106836422	106836422	0.744936	0.162607	0.985882	0.258824
Amp	 7	107002862	107002862	0.744936	0.162607	0.985882	0.258824
Amp	 7	107315415	107315415	0.744936	0.162607	0.985882	0.258824
Amp	 7	107599850	107599850	0.744936	0.162607	0.985882	0.258824
Amp	 7	107605085	107605085	0.744936	0.162607	0.985882	0.258824
Amp	 7	107684274	107684274	0.744936	0.162607	0.985882	0.258824
Amp	 7	107732084	107732084	0.744936	0.162607	0.985882	0.258824
Amp	 7	108213790	108213790	0.744936	0.162607	0.985882	0.258824
