Type	Chromosome	Start	End	-log10(q-value)	G-score	average amplitude	frequency
Amp	 20	4228883	4228883	0.744936	0.162607	0.985882	0.258824
Amp	 20	5923102	5923102	0.744936	0.162607	0.985882	0.258824
Amp	 20	5943924	5943924	0.744936	0.162607	0.985882	0.258824
Amp	 20	5963730	5963730	0.744936	0.162607	0.985882	0.258824
Amp	 20	10023953	10023953	0.744936	0.162607	0.985882	0.258824
Amp	 20	13753254	13753254	0.744936	0.162607	0.985882	0.258824
Amp	 20	16347942	16347942	0.744936	0.162607	0.985882	0.258824
Amp	 20	17587784	17587784	0.744936	0.162607	0.985882	0.258824
Amp	 20	17934748	17934748	0.744936	0.162607	0.985882	0.258824
Amp	 20	17934754	17934754	0.744936	0.162607	0.985882	0.258824
Amp	 20	18295752	18295752	0.744936	0.162607	0.985882	0.258824
Amp	 20	18395008	18395008	0.744936	0.162607	0.985882	0.258824
Amp	 20	18424040	18424040	0.744936	0.162607	0.985882	0.258824
Amp	 20	18435934	18435934	0.744936	0.162607	0.985882	0.258824
Amp	 20	18449614	18449614	0.744936	0.162607	0.985882	0.258824
Amp	 20	18491553	18491553	0.744936	0.162607	0.985882	0.258824
Amp	 20	18491652	18491652	0.744936	0.162607	0.985882	0.258824
Amp	 20	20144779	20144779	0.744936	0.162607	0.985882	0.258824
Amp	 20	20208939	20208939	0.744936	0.162607	0.985882	0.258824
Amp	 20	20596780	20596780	0.744936	0.162607	0.985882	0.258824
Amp	 20	20616075	20616075	0.744936	0.162607	0.985882	0.258824
Amp	 20	20616237	20616237	0.744936	0.162607	0.985882	0.258824
Amp	 20	21346234	21346234	0.744936	0.162607	0.985882	0.258824
Amp	 20	21695194	21695194	0.744936	0.162607	0.985882	0.258824
Amp	 20	25255283	25255283	0.744936	0.162607	0.985882	0.258824
Amp	 20	25260954	25260954	0.744936	0.162607	0.985882	0.258824
Amp	 20	25287535	25287535	0.744936	0.162607	0.985882	0.258824
Amp	 20	25457153	25457153	0.744936	0.162607	0.985882	0.258824
Amp	 20	25655789	25655789	0.744936	0.162607	0.985882	0.258824
Amp	 20	25656632	25656632	0.744936	0.162607	0.985882	0.258824
Amp	 20	30610572	30610572	0.744936	0.162607	0.985882	0.258824
Amp	 20	30784376	30784376	0.744936	0.162607	0.985882	0.258824
Amp	 20	30789812	30789812	0.744936	0.162607	0.985882	0.258824
Amp	 20	30822298	30822298	0.744936	0.162607	0.985882	0.258824
Amp	 20	31022851	31022851	0.744936	0.162607	0.985882	0.258824
Amp	 20	31023133	31023133	0.744936	0.162607	0.985882	0.258824
Amp	 20	31024504	31024504	0.744936	0.162607	0.985882	0.258824
Amp	 20	31455464	31455464	0.744936	0.162607	0.985882	0.258824
Amp	 20	31607447	31607447	0.744936	0.162607	0.985882	0.258824
Amp	 20	31673907	31673907	0.744936	0.162607	0.985882	0.258824
Amp	 20	31827659	31827659	0.744936	0.162607	0.985882	0.258824
Amp	 20	31975270	31975270	0.744936	0.162607	0.985882	0.258824
Amp	 20	31984647	31984647	0.744936	0.162607	0.985882	0.258824
Amp	 20	32685262	32685262	0.744936	0.162607	0.985882	0.258824
Amp	 20	32848257	32848257	0.744936	0.162607	0.985882	0.258824
Amp	 20	33329510	33329510	0.744936	0.162607	0.985882	0.258824
Amp	 20	33330275	33330275	0.744936	0.162607	0.985882	0.258824
Amp	 20	33337506	33337506	0.744936	0.162607	0.985882	0.258824
Amp	 20	33342665	33342665	0.744936	0.162607	0.985882	0.258824
Amp	 20	33345607	33345607	0.744936	0.162607	0.985882	0.258824
Amp	 20	33573939	33573939	0.744936	0.162607	0.985882	0.258824
Amp	 20	33969800	33969800	0.744936	0.162607	0.985882	0.258824
Amp	 20	34205133	34205133	0.744936	0.162607	0.985882	0.258824
Amp	 20	34240483	34240483	0.744936	0.162607	0.985882	0.258824
Amp	 20	34240957	34240957	0.744936	0.162607	0.985882	0.258824
Amp	 20	34328756	34328756	0.744936	0.162607	0.985882	0.258824
Amp	 20	34450993	34450993	0.744936	0.162607	0.985882	0.258824
Amp	 20	34451095	34451095	0.744936	0.162607	0.985882	0.258824
Amp	 20	34451236	34451236	0.744936	0.162607	0.985882	0.258824
Amp	 20	35422901	35422901	0.744936	0.162607	0.985882	0.258824
Amp	 20	35579970	35579970	0.744936	0.162607	0.985882	0.258824
Amp	 20	35675502	35675502	0.744936	0.162607	0.985882	0.258824
Amp	 20	35690572	35690572	0.744936	0.162607	0.985882	0.258824
Amp	 20	35731142	35731142	0.744936	0.162607	0.985882	0.258824
Amp	 20	35731214	35731214	0.744936	0.162607	0.985882	0.258824
Amp	 20	36686027	36686027	0.744936	0.162607	0.985882	0.258824
Amp	 20	36869289	36869289	0.744936	0.162607	0.985882	0.258824
Amp	 20	37146479	37146479	0.744936	0.162607	0.985882	0.258824
Amp	 20	37638959	37638959	0.744936	0.162607	0.985882	0.258824
Amp	 20	37659382	37659382	0.744936	0.162607	0.985882	0.258824
Amp	 20	39977353	39977353	0.744936	0.162607	0.985882	0.258824
Amp	 20	42195101	42195101	0.744936	0.162607	0.985882	0.258824
Amp	 20	42265822	42265822	0.744936	0.162607	0.985882	0.258824
Amp	 20	42826125	42826125	0.744936	0.162607	0.985882	0.258824
Amp	 20	43058169	43058169	0.744936	0.162607	0.985882	0.258824
Amp	 20	43108674	43108674	0.744936	0.162607	0.985882	0.258824
Amp	 20	43108716	43108716	0.744936	0.162607	0.985882	0.258824
Amp	 20	43653713	43653713	0.744936	0.162607	0.985882	0.258824
Amp	 20	43926887	43926887	0.744936	0.162607	0.985882	0.258824
Amp	 20	44006216	44006216	0.744936	0.162607	0.985882	0.258824
Amp	 20	44037555	44037555	0.744936	0.162607	0.985882	0.258824
Amp	 20	44048220	44048220	0.744936	0.162607	0.985882	0.258824
Amp	 20	44515391	44515391	0.744936	0.162607	0.985882	0.258824
Amp	 20	44576249	44576249	0.744936	0.162607	0.985882	0.258824
Amp	 20	44641903	44641903	0.744936	0.162607	0.985882	0.258824
Amp	 20	44641909	44641909	0.744936	0.162607	0.985882	0.258824
Amp	 20	45130935	45130935	0.744936	0.162607	0.985882	0.258824
Amp	 20	45131493	45131493	0.744936	0.162607	0.985882	0.258824
Amp	 20	45875063	45875063	0.744936	0.162607	0.985882	0.258824
Amp	 20	45891106	45891106	0.744936	0.162607	0.985882	0.258824
Amp	 20	45920592	45920592	0.744936	0.162607	0.985882	0.258824
Amp	 20	45927636	45927636	0.744936	0.162607	0.985882	0.258824
Amp	 20	46256735	46256735	0.744936	0.162607	0.985882	0.258824
Amp	 20	46262891	46262891	0.744936	0.162607	0.985882	0.258824
Amp	 20	46264098	46264098	0.744936	0.162607	0.985882	0.258824
Amp	 20	46268498	46268498	0.744936	0.162607	0.985882	0.258824
Amp	 20	46271112	46271112	0.744936	0.162607	0.985882	0.258824
Amp	 20	47567969	47567969	0.744936	0.162607	0.985882	0.258824
Amp	 20	47587812	47587812	0.744936	0.162607	0.985882	0.258824
Amp	 20	47752383	47752383	0.744936	0.162607	0.985882	0.258824
Amp	 20	47888188	47888188	0.744936	0.162607	0.985882	0.258824
Amp	 20	47990100	47990100	0.744936	0.162607	0.985882	0.258824
Amp	 20	47990166	47990166	0.744936	0.162607	0.985882	0.258824
Amp	 20	48523294	48523294	0.744936	0.162607	0.985882	0.258824
Amp	 20	48562714	48562714	0.744936	0.162607	0.985882	0.258824
Amp	 20	49509014	49509014	0.744936	0.162607	0.985882	0.258824
Amp	 20	49509482	49509482	0.744936	0.162607	0.985882	0.258824
Amp	 20	49510667	49510667	0.744936	0.162607	0.985882	0.258824
Amp	 20	49510790	49510790	0.744936	0.162607	0.985882	0.258824
Amp	 20	50048660	50048660	0.744936	0.162607	0.985882	0.258824
Amp	 20	50405617	50405617	0.744936	0.162607	0.985882	0.258824
Amp	 20	50406890	50406890	0.744936	0.162607	0.985882	0.258824
Amp	 20	50782435	50782435	0.744936	0.162607	0.985882	0.258824
Amp	 20	51871673	51871673	0.744936	0.162607	0.985882	0.258824
Amp	 20	52193588	52193588	0.744936	0.162607	0.985882	0.258824
Amp	 20	52570194	52570194	0.744936	0.162607	0.985882	0.258824
Amp	 20	54961483	54961483	0.744936	0.162607	0.985882	0.258824
Amp	 20	55027077	55027077	0.744936	0.162607	0.985882	0.258824
Amp	 20	55027410	55027410	0.744936	0.162607	0.985882	0.258824
Amp	 20	55111436	55111436	0.744936	0.162607	0.985882	0.258824
Amp	 20	56136586	56136586	0.744936	0.162607	0.985882	0.258824
Amp	 20	56138141	56138141	0.744936	0.162607	0.985882	0.258824
Amp	 20	56728671	56728671	0.744936	0.162607	0.985882	0.258824
Amp	 20	57766106	57766106	0.744936	0.162607	0.985882	0.258824
Amp	 20	58342349	58342349	0.744936	0.162607	0.985882	0.258824
Amp	 20	58449050	58449050	0.744936	0.162607	0.985882	0.258824
Amp	 20	58470589	58470589	0.744936	0.162607	0.985882	0.258824
Amp	 20	58514955	58514955	0.744936	0.162607	0.985882	0.258824
Amp	 20	58587709	58587709	0.744936	0.162607	0.985882	0.258824
Amp	 20	60578819	60578819	0.744936	0.162607	0.985882	0.258824
Amp	 20	60578846	60578846	0.744936	0.162607	0.985882	0.258824
Amp	 20	60582625	60582625	0.744936	0.162607	0.985882	0.258824
Amp	 20	60711995	60711995	0.744936	0.162607	0.985882	0.258824
Amp	 20	60882720	60882720	0.744936	0.162607	0.985882	0.258824
Amp	 20	60902962	60902962	0.744936	0.162607	0.985882	0.258824
Amp	 20	60908717	60908717	0.744936	0.162607	0.985882	0.258824
Amp	 20	60990291	60990291	0.744936	0.162607	0.985882	0.258824
Amp	 20	61299843	61299843	0.744936	0.162607	0.985882	0.258824
Amp	 20	61490742	61490742	0.744936	0.162607	0.985882	0.258824
Amp	 20	61490820	61490820	0.744936	0.162607	0.985882	0.258824
Amp	 20	61511357	61511357	0.744936	0.162607	0.985882	0.258824
Amp	 20	61511489	61511489	0.744936	0.162607	0.985882	0.258824
Amp	 20	61512317	61512317	0.744936	0.162607	0.985882	0.258824
Amp	 20	61528006	61528006	0.744936	0.162607	0.985882	0.258824
Amp	 20	61538557	61538557	0.744936	0.162607	0.985882	0.258824
Amp	 20	61542138	61542138	0.744936	0.162607	0.985882	0.258824
Amp	 20	61542927	61542927	0.744936	0.162607	0.985882	0.258824
Amp	 20	61873945	61873945	0.744936	0.162607	0.985882	0.258824
Amp	 20	62199849	62199849	0.744936	0.162607	0.985882	0.258824
Amp	 20	62200627	62200627	0.744936	0.162607	0.985882	0.258824
Amp	 20	62203632	62203632	0.744936	0.162607	0.985882	0.258824
Amp	 20	62275218	62275218	0.744936	0.162607	0.985882	0.258824
Amp	 20	62320442	62320442	0.744936	0.162607	0.985882	0.258824
Amp	 20	62340246	62340246	0.744936	0.162607	0.985882	0.258824
Amp	 20	62587691	62587691	0.744936	0.162607	0.985882	0.258824
Amp	 20	62595884	62595884	0.744936	0.162607	0.985882	0.258824
Amp	 20	62597527	62597527	0.744936	0.162607	0.985882	0.258824
Amp	 20	62598022	62598022	0.744936	0.162607	0.985882	0.258824
Amp	 20	62839562	62839562	0.744936	0.162607	0.985882	0.258824
Amp	 21	15535790	15535790	0.744936	0.162607	0.985882	0.258824
Amp	 21	15858411	15858411	0.744936	0.162607	0.985882	0.258824
Amp	 21	15954593	15954593	0.744936	0.162607	0.985882	0.258824
Amp	 21	16337593	16337593	0.744936	0.162607	0.985882	0.258824
Amp	 21	16338958	16338958	0.744936	0.162607	0.985882	0.258824
Amp	 21	17199346	17199346	0.744936	0.162607	0.985882	0.258824
Amp	 21	17214840	17214840	0.744936	0.162607	0.985882	0.258824
Amp	 21	19770577	19770577	0.744936	0.162607	0.985882	0.258824
Amp	 21	26965245	26965245	0.744936	0.162607	0.985882	0.258824
Amp	 21	27347387	27347387	0.744936	0.162607	0.985882	0.258824
Amp	 21	30698738	30698738	0.744936	0.162607	0.985882	0.258824
Amp	 21	31797818	31797818	0.744936	0.162607	0.985882	0.258824
Amp	 21	33840151	33840151	0.744936	0.162607	0.985882	0.258824
Amp	 21	34011366	34011366	0.744936	0.162607	0.985882	0.258824
Amp	 21	34889879	34889879	0.744936	0.162607	0.985882	0.258824
Amp	 21	34904751	34904751	0.744936	0.162607	0.985882	0.258824
Amp	 21	34925175	34925175	0.744936	0.162607	0.985882	0.258824
Amp	 21	34925445	34925445	0.744936	0.162607	0.985882	0.258824
Amp	 21	34925781	34925781	0.744936	0.162607	0.985882	0.258824
Amp	 21	34926207	34926207	0.744936	0.162607	0.985882	0.258824
Amp	 21	34926687	34926687	0.744936	0.162607	0.985882	0.258824
Amp	 21	34951786	34951786	0.744936	0.162607	0.985882	0.258824
Amp	 21	34974548	34974548	0.744936	0.162607	0.985882	0.258824
Amp	 21	37418301	37418301	0.744936	0.162607	0.985882	0.258824
Amp	 21	37518728	37518728	0.744936	0.162607	0.985882	0.258824
Amp	 21	37609657	37609657	0.744936	0.162607	0.985882	0.258824
Amp	 21	37785379	37785379	0.744936	0.162607	0.985882	0.258824
Amp	 21	38117384	38117384	0.744936	0.162607	0.985882	0.258824
Amp	 21	38519818	38519818	0.744936	0.162607	0.985882	0.258824
Amp	 21	38573817	38573817	0.744936	0.162607	0.985882	0.258824
Amp	 21	39817348	39817348	0.744936	0.162607	0.985882	0.258824
Amp	 21	40584617	40584617	0.744936	0.162607	0.985882	0.258824
Amp	 21	40720261	40720261	0.744936	0.162607	0.985882	0.258824
Amp	 21	41032926	41032926	0.744936	0.162607	0.985882	0.258824
Amp	 21	41033352	41033352	0.744936	0.162607	0.985882	0.258824
Amp	 21	41151083	41151083	0.744936	0.162607	0.985882	0.258824
Amp	 21	43279329	43279329	0.744936	0.162607	0.985882	0.258824
Amp	 21	43334781	43334781	0.744936	0.162607	0.985882	0.258824
Amp	 21	43411248	43411248	0.744936	0.162607	0.985882	0.258824
Amp	 21	43531659	43531659	0.744936	0.162607	0.985882	0.258824
Amp	 21	43815444	43815444	0.744936	0.162607	0.985882	0.258824
Amp	 21	43896088	43896088	0.744936	0.162607	0.985882	0.258824
Amp	 21	44273698	44273698	0.744936	0.162607	0.985882	0.258824
Amp	 21	44328989	44328989	0.744936	0.162607	0.985882	0.258824
Amp	 21	45107643	45107643	0.744936	0.162607	0.985882	0.258824
Amp	 21	45712922	45712922	0.744936	0.162607	0.985882	0.258824
Amp	 21	45877078	45877078	0.744936	0.162607	0.985882	0.258824
Amp	 21	45970773	45970773	0.744936	0.162607	0.985882	0.258824
Amp	 21	45987853	45987853	0.744936	0.162607	0.985882	0.258824
Amp	 21	46047909	46047909	0.744936	0.162607	0.985882	0.258824
Amp	 21	46360076	46360076	0.744936	0.162607	0.985882	0.258824
Amp	 21	46925181	46925181	0.744936	0.162607	0.985882	0.258824
Amp	 21	47685335	47685335	0.744936	0.162607	0.985882	0.258824
Amp	 21	47841953	47841953	0.744936	0.162607	0.985882	0.258824
Amp	 21	47855908	47855908	0.744936	0.162607	0.985882	0.258824
Amp	 22	17072422	17072422	0.744936	0.162607	0.985882	0.258824
Amp	 22	17672612	17672612	0.744936	0.162607	0.985882	0.258824
Amp	 22	18314709	18314709	0.744936	0.162607	0.985882	0.258824
Amp	 22	19130373	19130373	0.744936	0.162607	0.985882	0.258824
Amp	 22	19341007	19341007	0.744936	0.162607	0.985882	0.258824
Amp	 22	19349374	19349374	0.744936	0.162607	0.985882	0.258824
Amp	 22	19838883	19838883	0.744936	0.162607	0.985882	0.258824
Amp	 22	20131018	20131018	0.744936	0.162607	0.985882	0.258824
Amp	 22	20909376	20909376	0.744936	0.162607	0.985882	0.258824
Amp	 22	21104218	21104218	0.744936	0.162607	0.985882	0.258824
Amp	 22	21354491	21354491	0.744936	0.162607	0.985882	0.258824
Amp	 22	21354674	21354674	0.744936	0.162607	0.985882	0.258824
Amp	 22	21799957	21799957	0.744936	0.162607	0.985882	0.258824
Amp	 22	23974074	23974074	0.744936	0.162607	0.985882	0.258824
Amp	 22	24121447	24121447	0.744936	0.162607	0.985882	0.258824
Amp	 22	26164413	26164413	0.744936	0.162607	0.985882	0.258824
Amp	 22	26688948	26688948	0.744936	0.162607	0.985882	0.258824
Amp	 22	26860304	26860304	0.744936	0.162607	0.985882	0.258824
Amp	 22	28195012	28195012	0.744936	0.162607	0.985882	0.258824
Amp	 22	29130456	29130456	0.744936	0.162607	0.985882	0.258824
Amp	 22	29456797	29456797	0.744936	0.162607	0.985882	0.258824
Amp	 22	29533570	29533570	0.744936	0.162607	0.985882	0.258824
Amp	 22	29654833	29654833	0.744936	0.162607	0.985882	0.258824
Amp	 22	29885959	29885959	0.744936	0.162607	0.985882	0.258824
Amp	 22	29886523	29886523	0.744936	0.162607	0.985882	0.258824
Amp	 22	30415525	30415525	0.744936	0.162607	0.985882	0.258824
Amp	 22	30733879	30733879	0.744936	0.162607	0.985882	0.258824
Amp	 22	30762117	30762117	0.744936	0.162607	0.985882	0.258824
Amp	 22	30765489	30765489	0.744936	0.162607	0.985882	0.258824
Amp	 22	30766466	30766466	0.744936	0.162607	0.985882	0.258824
Amp	 22	30891574	30891574	0.744936	0.162607	0.985882	0.258824
Amp	 22	31010462	31010462	0.744936	0.162607	0.985882	0.258824
Amp	 22	31487328	31487328	0.744936	0.162607	0.985882	0.258824
Amp	 22	31533857	31533857	0.744936	0.162607	0.985882	0.258824
Amp	 22	31723118	31723118	0.744936	0.162607	0.985882	0.258824
Amp	 22	31836842	31836842	0.744936	0.162607	0.985882	0.258824
Amp	 22	31854531	31854531	0.744936	0.162607	0.985882	0.258824
Amp	 22	32108288	32108288	0.744936	0.162607	0.985882	0.258824
Amp	 22	32110988	32110988	0.744936	0.162607	0.985882	0.258824
Amp	 22	32887145	32887145	0.744936	0.162607	0.985882	0.258824
Amp	 22	36745178	36745178	0.744936	0.162607	0.985882	0.258824
Amp	 22	37524245	37524245	0.744936	0.162607	0.985882	0.258824
Amp	 22	37888488	37888488	0.744936	0.162607	0.985882	0.258824
Amp	 22	37966689	37966689	0.744936	0.162607	0.985882	0.258824
Amp	 22	38284467	38284467	0.744936	0.162607	0.985882	0.258824
Amp	 22	38318029	38318029	0.744936	0.162607	0.985882	0.258824
Amp	 22	38881974	38881974	0.744936	0.162607	0.985882	0.258824
Amp	 22	39125603	39125603	0.744936	0.162607	0.985882	0.258824
Amp	 22	39387401	39387401	0.744936	0.162607	0.985882	0.258824
Amp	 22	39813741	39813741	0.744936	0.162607	0.985882	0.258824
Amp	 22	39917587	39917587	0.744936	0.162607	0.985882	0.258824
Amp	 22	39928516	39928516	0.744936	0.162607	0.985882	0.258824
Amp	 22	40662390	40662390	0.744936	0.162607	0.985882	0.258824
Amp	 22	41253190	41253190	0.744936	0.162607	0.985882	0.258824
Amp	 22	41545058	41545058	0.744936	0.162607	0.985882	0.258824
Amp	 22	41573351	41573351	0.744936	0.162607	0.985882	0.258824
Amp	 22	41574026	41574026	0.744936	0.162607	0.985882	0.258824
Amp	 22	42089801	42089801	0.744936	0.162607	0.985882	0.258824
Amp	 22	42606630	42606630	0.744936	0.162607	0.985882	0.258824
Amp	 22	42611217	42611217	0.744936	0.162607	0.985882	0.258824
Amp	 22	43830986	43830986	0.744936	0.162607	0.985882	0.258824
Amp	 22	44178155	44178155	0.744936	0.162607	0.985882	0.258824
Amp	 22	44335975	44335975	0.744936	0.162607	0.985882	0.258824
Amp	 22	46655969	46655969	0.744936	0.162607	0.985882	0.258824
Amp	 22	46762340	46762340	0.744936	0.162607	0.985882	0.258824
Amp	 22	50278479	50278479	0.744936	0.162607	0.985882	0.258824
Amp	 22	50278971	50278971	0.744936	0.162607	0.985882	0.258824
Amp	 22	50435752	50435752	0.744936	0.162607	0.985882	0.258824
Amp	 22	50656439	50656439	0.744936	0.162607	0.985882	0.258824
Amp	 22	50660176	50660176	0.744936	0.162607	0.985882	0.258824
Amp	 22	50682590	50682590	0.744936	0.162607	0.985882	0.258824
Amp	 22	50689311	50689311	0.744936	0.162607	0.985882	0.258824
Amp	 22	50716375	50716375	0.744936	0.162607	0.985882	0.258824
Amp	 22	50721842	50721842	0.744936	0.162607	0.985882	0.258824
Amp	 22	50903449	50903449	0.744936	0.162607	0.985882	0.258824
Amp	 22	50942115	50942115	0.744936	0.162607	0.985882	0.258824
Amp	 22	50969676	50969676	0.744936	0.162607	0.985882	0.258824
Amp	 22	50988352	50988352	0.744936	0.162607	0.985882	0.258824
Amp	 22	51015867	51015867	0.744936	0.162607	0.985882	0.258824
Amp	 22	51160307	51160307	0.744936	0.162607	0.985882	0.258824
Amp	 3	447195	447195	0.744936	0.162607	0.985882	0.258824
Amp	 3	1262482	1262482	0.744936	0.162607	0.985882	0.258824
Amp	 3	4355282	4355282	0.744936	0.162607	0.985882	0.258824
Amp	 3	4494720	4494720	0.744936	0.162607	0.985882	0.258824
Amp	 3	8977563	8977563	0.744936	0.162607	0.985882	0.258824
Amp	 3	9486830	9486830	0.744936	0.162607	0.985882	0.258824
Amp	 3	9783827	9783827	0.744936	0.162607	0.985882	0.258824
Amp	 3	9874900	9874900	0.744936	0.162607	0.985882	0.258824
Amp	 3	9945734	9945734	0.744936	0.162607	0.985882	0.258824
Amp	 3	9969857	9969857	0.744936	0.162607	0.985882	0.258824
Amp	 3	10108924	10108924	0.744936	0.162607	0.985882	0.258824
Amp	 3	10114615	10114615	0.744936	0.162607	0.985882	0.258824
Amp	 3	10183605	10183605	0.744936	0.162607	0.985882	0.258824
Amp	 3	10291231	10291231	0.744936	0.162607	0.985882	0.258824
Amp	 3	10370757	10370757	0.744936	0.162607	0.985882	0.258824
Amp	 3	12198931	12198931	0.744936	0.162607	0.985882	0.258824
Amp	 3	12857493	12857493	0.744936	0.162607	0.985882	0.258824
Amp	 3	12875402	12875402	0.744936	0.162607	0.985882	0.258824
Amp	 3	13359221	13359221	0.744936	0.162607	0.985882	0.258824
Amp	 3	13546170	13546170	0.744936	0.162607	0.985882	0.258824
Amp	 3	14183105	14183105	0.744936	0.162607	0.985882	0.258824
Amp	 3	14200382	14200382	0.744936	0.162607	0.985882	0.258824
Amp	 3	14861669	14861669	0.744936	0.162607	0.985882	0.258824
Amp	 3	14862275	14862275	0.744936	0.162607	0.985882	0.258824
Amp	 3	15115584	15115584	0.744936	0.162607	0.985882	0.258824
Amp	 3	15477984	15477984	0.744936	0.162607	0.985882	0.258824
Amp	 3	15686535	15686535	0.744936	0.162607	0.985882	0.258824
Amp	 3	16344178	16344178	0.744936	0.162607	0.985882	0.258824
Amp	 3	16636044	16636044	0.744936	0.162607	0.985882	0.258824
Amp	 3	20187914	20187914	0.744936	0.162607	0.985882	0.258824
Amp	 3	25820111	25820111	0.744936	0.162607	0.985882	0.258824
Amp	 3	32568391	32568391	0.744936	0.162607	0.985882	0.258824
Amp	 3	33138549	33138549	0.744936	0.162607	0.985882	0.258824
Amp	 3	33195213	33195213	0.744936	0.162607	0.985882	0.258824
Amp	 3	33906859	33906859	0.744936	0.162607	0.985882	0.258824
Amp	 3	33906874	33906874	0.744936	0.162607	0.985882	0.258824
Amp	 3	37090072	37090072	0.744936	0.162607	0.985882	0.258824
Amp	 3	37574870	37574870	0.744936	0.162607	0.985882	0.258824
Amp	 3	38149083	38149083	0.744936	0.162607	0.985882	0.258824
Amp	 3	38153179	38153179	0.744936	0.162607	0.985882	0.258824
Amp	 3	38167167	38167167	0.744936	0.162607	0.985882	0.258824
Amp	 3	38316621	38316621	0.744936	0.162607	0.985882	0.258824
Amp	 3	38591846	38591846	0.744936	0.162607	0.985882	0.258824
Amp	 3	38598056	38598056	0.744936	0.162607	0.985882	0.258824
Amp	 3	38768350	38768350	0.744936	0.162607	0.985882	0.258824
Amp	 3	39118655	39118655	0.744936	0.162607	0.985882	0.258824
Amp	 3	39126212	39126212	0.744936	0.162607	0.985882	0.258824
Amp	 3	39185348	39185348	0.744936	0.162607	0.985882	0.258824
Amp	 3	39228871	39228871	0.744936	0.162607	0.985882	0.258824
Amp	 3	39228901	39228901	0.744936	0.162607	0.985882	0.258824
Amp	 3	40503506	40503506	0.744936	0.162607	0.985882	0.258824
Amp	 3	41949425	41949425	0.744936	0.162607	0.985882	0.258824
Amp	 3	41959960	41959960	0.744936	0.162607	0.985882	0.258824
Amp	 3	42906221	42906221	0.744936	0.162607	0.985882	0.258824
Amp	 3	42907004	42907004	0.744936	0.162607	0.985882	0.258824
Amp	 3	42916116	42916116	0.744936	0.162607	0.985882	0.258824
Amp	 3	43640065	43640065	0.744936	0.162607	0.985882	0.258824
Amp	 3	44285593	44285593	0.744936	0.162607	0.985882	0.258824
Amp	 3	44612251	44612251	0.744936	0.162607	0.985882	0.258824
Amp	 3	44683896	44683896	0.744936	0.162607	0.985882	0.258824
Amp	 3	44935087	44935087	0.744936	0.162607	0.985882	0.258824
Amp	 3	46245242	46245242	0.744936	0.162607	0.985882	0.258824
Amp	 3	46245689	46245689	0.744936	0.162607	0.985882	0.258824
Amp	 3	46563125	46563125	0.744936	0.162607	0.985882	0.258824
Amp	 3	47163685	47163685	0.744936	0.162607	0.985882	0.258824
Amp	 3	47165626	47165626	0.744936	0.162607	0.985882	0.258824
Amp	 3	47451513	47451513	0.744936	0.162607	0.985882	0.258824
Amp	 3	47454293	47454293	0.744936	0.162607	0.985882	0.258824
Amp	 3	47629757	47629757	0.744936	0.162607	0.985882	0.258824
Amp	 3	47912457	47912457	0.744936	0.162607	0.985882	0.258824
Amp	 3	47958220	47958220	0.744936	0.162607	0.985882	0.258824
Amp	 3	48310089	48310089	0.744936	0.162607	0.985882	0.258824
Amp	 3	48361047	48361047	0.744936	0.162607	0.985882	0.258824
Amp	 3	48414274	48414274	0.744936	0.162607	0.985882	0.258824
Amp	 3	48420996	48420996	0.744936	0.162607	0.985882	0.258824
Amp	 3	48461377	48461377	0.744936	0.162607	0.985882	0.258824
Amp	 3	48620046	48620046	0.744936	0.162607	0.985882	0.258824
Amp	 3	48623145	48623145	0.744936	0.162607	0.985882	0.258824
Amp	 3	48626783	48626783	0.744936	0.162607	0.985882	0.258824
Amp	 3	48629004	48629004	0.744936	0.162607	0.985882	0.258824
Amp	 3	48629013	48629013	0.744936	0.162607	0.985882	0.258824
Amp	 3	48677191	48677191	0.744936	0.162607	0.985882	0.258824
Amp	 3	48684229	48684229	0.744936	0.162607	0.985882	0.258824
Amp	 3	48691865	48691865	0.744936	0.162607	0.985882	0.258824
Amp	 3	49049395	49049395	0.744936	0.162607	0.985882	0.258824
Amp	 3	49135653	49135653	0.744936	0.162607	0.985882	0.258824
Amp	 3	49149031	49149031	0.744936	0.162607	0.985882	0.258824
Amp	 3	49160719	49160719	0.744936	0.162607	0.985882	0.258824
Amp	 3	49160725	49160725	0.744936	0.162607	0.985882	0.258824
Amp	 3	49162172	49162172	0.744936	0.162607	0.985882	0.258824
Amp	 3	49213053	49213053	0.744936	0.162607	0.985882	0.258824
Amp	 3	49308743	49308743	0.744936	0.162607	0.985882	0.258824
Amp	 3	49318236	49318236	0.744936	0.162607	0.985882	0.258824
Amp	 3	49568417	49568417	0.744936	0.162607	0.985882	0.258824
Amp	 3	49568759	49568759	0.744936	0.162607	0.985882	0.258824
Amp	 3	49568990	49568990	0.744936	0.162607	0.985882	0.258824
Amp	 3	49688268	49688268	0.744936	0.162607	0.985882	0.258824
Amp	 3	49700681	49700681	0.744936	0.162607	0.985882	0.258824
Amp	 3	49841891	49841891	0.744936	0.162607	0.985882	0.258824
Amp	 3	49927979	49927979	0.744936	0.162607	0.985882	0.258824
Amp	 3	49941020	49941020	0.744936	0.162607	0.985882	0.258824
Amp	 3	50099420	50099420	0.744936	0.162607	0.985882	0.258824
Amp	 3	50327454	50327454	0.744936	0.162607	0.985882	0.258824
Amp	 3	50402131	50402131	0.744936	0.162607	0.985882	0.258824
Amp	 3	51737824	51737824	0.744936	0.162607	0.985882	0.258824
